customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment
CUST-01765,27,3,10574.7,3,3,3,9,Growing
CUST-01767,27,1,2706.94,3,1,1,5,At Risk
CUST-01768,153,1,8750.46,2,1,2,5,At Risk
CUST-01769,51,1,822.84,3,1,1,5,At Risk
CUST-01770,115,3,10079.05,2,3,2,7,Occasional
CUST-01771,90,5,21468.05,2,4,4,10,Growing
CUST-01772,153,3,35006.56,2,3,4,9,Growing
CUST-01773,27,6,24128.59,3,4,4,11,Champions
CUST-01774,153,1,5242.21,2,1,2,5,At Risk
CUST-01775,178,1,7358.0,1,1,2,4,At Risk
CUST-01776,51,1,1829.37,3,1,1,5,At Risk
CUST-01779,153,2,6615.28,2,2,2,6,Occasional
CUST-01781,1,5,16209.39,4,4,3,11,Champions
CUST-01782,1,1,10431.55,4,1,3,8,Occasional
CUST-01783,1,2,47996.729999999996,4,2,4,10,Growing
CUST-01784,1,5,18491.91,4,4,3,11,Champions
CUST-01785,115,1,6736.05,2,1,2,5,At Risk
CUST-01786,1,3,17887.6,4,3,3,10,Growing
CUST-01787,1,2,33402.75,4,2,4,10,Growing
CUST-01788,153,2,12713.0,2,2,3,7,Occasional
CUST-01789,27,2,3773.7400000000002,3,2,1,6,Occasional
CUST-01790,246,1,711.35,1,1,1,3,At Risk
CUST-01791,115,3,20587.58,2,3,4,9,Growing
CUST-01792,90,2,2889.76,2,2,1,5,At Risk
CUST-01793,1,5,37752.67,4,4,4,12,Champions
CUST-01794,27,3,6746.42,3,3,2,8,Occasional
CUST-01795,1,2,11741.15,4,2,3,9,Growing
CUST-01796,178,2,26410.16,1,2,4,7,Occasional
CUST-01797,90,2,13204.43,2,2,3,7,Occasional
CUST-01798,27,4,31340.670000000002,3,4,4,11,Champions
CUST-01799,1,2,14526.829999999998,4,2,3,9,Growing
CUST-01801,27,1,8511.89,3,1,2,6,Occasional
CUST-01802,246,1,1154.45,1,1,1,3,At Risk
CUST-01803,27,3,12938.67,3,3,3,9,Growing
CUST-01804,202,1,1309.2,1,1,1,3,At Risk
CUST-01805,1,3,15029.630000000001,4,3,3,10,Growing
CUST-01806,115,1,2705.6,2,1,1,4,At Risk
CUST-01807,246,1,1022.59,1,1,1,3,At Risk
CUST-01808,246,1,590.04,1,1,1,3,At Risk
CUST-01809,1,2,18264.25,4,2,3,9,Growing
CUST-01810,90,3,5019.91,2,3,2,7,Occasional
CUST-01811,51,1,169.21,3,1,1,5,At Risk
CUST-01812,90,2,20659.11,2,2,4,8,Occasional
CUST-01813,27,2,8203.48,3,2,2,7,Occasional
CUST-01814,90,2,8781.44,2,2,2,6,Occasional
CUST-01815,153,3,19616.64,2,3,4,9,Growing
CUST-01816,90,2,8019.040000000001,2,2,2,6,Occasional
CUST-01817,27,4,35397.62,3,4,4,11,Champions
CUST-01819,90,2,479.23,2,2,1,5,At Risk
CUST-01821,51,1,1832.04,3,1,1,5,At Risk
CUST-01822,27,3,16107.93,3,3,3,9,Growing
CUST-01823,223,1,196.05,1,1,1,3,At Risk
CUST-01824,27,3,17553.31,3,3,3,9,Growing
CUST-01825,1,1,10706.1,4,1,3,8,Occasional
CUST-01826,1,3,48969.27,4,3,4,11,Champions
CUST-01827,51,3,4298.5199999999995,3,3,1,7,Occasional
CUST-01828,223,2,3891.12,1,2,1,4,At Risk
CUST-01829,51,2,4764.64,3,2,1,6,Occasional
CUST-01830,27,5,29762.079999999998,3,4,4,11,Champions
CUST-01831,51,2,489.1,3,2,1,6,Occasional
CUST-01832,27,3,18303.14,3,3,3,9,Growing
CUST-01833,1,2,6822.28,4,2,2,8,Occasional
CUST-01834,27,3,9416.8,3,3,2,8,Occasional
CUST-01835,1,5,43676.45,4,4,4,12,Champions
CUST-01836,1,4,21094.440000000002,4,4,4,12,Champions
CUST-01838,246,2,8884.09,1,2,2,5,At Risk
CUST-01839,1,3,45334.0,4,3,4,11,Champions
CUST-01840,223,1,1049.98,1,1,1,3,At Risk
CUST-01841,51,1,518.92,3,1,1,5,At Risk
CUST-01842,153,2,13554.939999999999,2,2,3,7,Occasional
CUST-01843,295,1,21043.92,1,1,4,6,Occasional
CUST-01844,223,1,771.39,1,1,1,3,At Risk
CUST-01846,178,2,29509.48,1,2,4,7,Occasional
CUST-01847,1,2,15743.07,4,2,3,9,Growing
CUST-01848,202,1,1843.67,1,1,1,3,At Risk
CUST-01849,27,4,14220.43,3,4,3,10,Growing
CUST-01850,27,4,44365.840000000004,3,4,4,11,Champions
CUST-01851,51,2,4485.72,3,2,1,6,Occasional
CUST-01852,27,4,40523.21,3,4,4,11,Champions
CUST-01853,27,4,14527.119999999999,3,4,3,10,Growing
CUST-01854,1,3,20506.39,4,3,4,11,Champions
CUST-01855,27,3,13928.06,3,3,3,9,Growing
CUST-01856,27,2,3582.36,3,2,1,6,Occasional
CUST-01858,27,2,13904.529999999999,3,2,3,8,Occasional
CUST-01859,1,2,5344.21,4,2,2,8,Occasional
CUST-01860,178,1,7560.9,1,1,2,4,At Risk
CUST-01861,1,2,10105.94,4,2,2,8,Occasional
CUST-01862,51,5,16590.26,3,4,3,10,Growing
CUST-01863,115,1,9336.5,2,1,2,5,At Risk
CUST-01864,51,2,2398.51,3,2,1,6,Occasional
CUST-01865,1,2,20772.100000000002,4,2,4,10,Growing
CUST-01866,115,1,3961.63,2,1,1,4,At Risk
CUST-01867,295,1,1162.42,1,1,1,3,At Risk
CUST-01868,90,2,7517.68,2,2,2,6,Occasional
CUST-01869,51,3,25908.28,3,3,4,10,Growing
CUST-01870,223,1,911.34,1,1,1,3,At Risk
CUST-01871,27,3,16113.220000000001,3,3,3,9,Growing
CUST-01873,1,3,22989.29,4,3,4,11,Champions
CUST-01874,269,1,2095.92,1,1,1,3,At Risk
CUST-01875,153,3,22686.77,2,3,4,9,Growing
CUST-01876,269,1,4917.77,1,1,2,4,At Risk
CUST-01878,295,1,10637.16,1,1,3,5,At Risk
CUST-01879,178,2,8932.869999999999,1,2,2,5,At Risk
CUST-01880,1,4,12651.46,4,4,3,11,Champions
CUST-01881,1,3,9777.77,4,3,2,9,Growing
CUST-01882,178,2,21592.11,1,2,4,7,Occasional
CUST-01884,27,2,7006.7699999999995,3,2,2,7,Occasional
CUST-01886,246,2,11287.400000000001,1,2,3,6,Occasional
CUST-01887,51,2,5971.96,3,2,2,7,Occasional
CUST-01888,115,1,8040.05,2,1,2,5,At Risk
CUST-01889,115,2,3944.6899999999996,2,2,1,5,At Risk
CUST-01891,115,1,2889.0,2,1,1,4,At Risk
CUST-01892,1,3,22717.46,4,3,4,11,Champions
CUST-01893,1,4,23031.350000000002,4,4,4,12,Champions
CUST-01894,51,6,40995.39,3,4,4,11,Champions
CUST-01895,153,2,5366.969999999999,2,2,2,6,Occasional
CUST-01897,27,1,6089.46,3,1,2,6,Occasional
CUST-01898,115,2,3805.38,2,2,1,5,At Risk
CUST-01899,27,4,14315.41,3,4,3,10,Growing
CUST-01900,153,2,22601.54,2,2,4,8,Occasional
CUST-01901,295,1,7279.06,1,1,2,4,At Risk
CUST-01902,27,2,1862.93,3,2,1,6,Occasional
CUST-01903,246,1,7567.58,1,1,2,4,At Risk
CUST-01904,115,3,25158.35,2,3,4,9,Growing
CUST-01905,1,2,11481.199999999999,4,2,3,9,Growing
CUST-01906,202,1,2090.45,1,1,1,3,At Risk
CUST-01907,178,2,16764.989999999998,1,2,3,6,Occasional
CUST-01908,1,4,19925.260000000002,4,4,4,12,Champions
CUST-01909,246,2,11421.349999999999,1,2,3,6,Occasional
CUST-01910,115,4,13567.75,2,4,3,9,Growing
CUST-01911,202,2,5699.91,1,2,2,5,At Risk
CUST-01913,246,2,14200.9,1,2,3,6,Occasional
CUST-01914,153,1,11194.48,2,1,3,6,Occasional
CUST-01915,1,6,22304.64,4,4,4,12,Champions
CUST-01917,27,3,6863.389999999999,3,3,2,8,Occasional
CUST-01918,51,5,29369.9,3,4,4,11,Champions
CUST-01919,269,1,5619.34,1,1,2,4,At Risk
CUST-01920,27,3,5327.74,3,3,2,8,Occasional
CUST-01922,51,2,562.2,3,2,1,6,Occasional
CUST-01923,202,2,18221.6,1,2,3,6,Occasional
CUST-01924,51,2,13212.039999999999,3,2,3,8,Occasional
CUST-01925,178,2,14512.7,1,2,3,6,Occasional
CUST-01926,1,3,43015.11,4,3,4,11,Champions
CUST-01927,90,3,16449.850000000002,2,3,3,8,Occasional
CUST-01929,90,2,14730.08,2,2,3,7,Occasional
CUST-01930,90,2,9036.35,2,2,2,6,Occasional
CUST-01931,1,2,34383.79,4,2,4,10,Growing
CUST-01933,51,2,2620.34,3,2,1,6,Occasional
CUST-01935,51,4,10916.3,3,4,3,10,Growing
CUST-01936,90,3,13219.380000000001,2,3,3,8,Occasional
CUST-01937,1,3,30610.519999999997,4,3,4,11,Champions
CUST-01938,295,1,2995.36,1,1,1,3,At Risk
CUST-01939,223,2,2502.84,1,2,1,4,At Risk
CUST-01940,223,2,945.26,1,2,1,4,At Risk
CUST-01941,1,2,12477.47,4,2,3,9,Growing
CUST-01942,51,2,5099.139999999999,3,2,2,7,Occasional
CUST-01943,90,2,4563.52,2,2,1,5,At Risk
CUST-01944,269,1,918.17,1,1,1,3,At Risk
CUST-01945,51,3,25262.760000000002,3,3,4,10,Growing
CUST-01946,90,2,7176.78,2,2,2,6,Occasional
CUST-01947,51,3,15109.26,3,3,3,9,Growing
CUST-01948,1,4,17238.11,4,4,3,11,Champions
CUST-01949,1,4,13219.07,4,4,3,11,Champions
CUST-01950,115,2,19695.07,2,2,4,8,Occasional
CUST-01951,51,5,34663.99,3,4,4,11,Champions
CUST-01953,153,5,38286.130000000005,2,4,4,10,Growing
CUST-01954,27,2,6255.09,3,2,2,7,Occasional
CUST-01955,223,1,2271.54,1,1,1,3,At Risk
CUST-01956,1,4,8251.83,4,4,2,10,Growing
CUST-01957,27,1,3602.51,3,1,1,5,At Risk
CUST-01959,202,1,1970.89,1,1,1,3,At Risk
CUST-01961,1,3,16305.300000000001,4,3,3,10,Growing
CUST-01962,1,3,10452.31,4,3,3,10,Growing
CUST-01963,1,2,22943.02,4,2,4,10,Growing
CUST-01964,115,4,36398.69,2,4,4,10,Growing
CUST-01965,246,1,4247.89,1,1,1,3,At Risk
CUST-01966,295,1,5943.72,1,1,2,4,At Risk
CUST-01967,1,4,11878.82,4,4,3,11,Champions
CUST-01968,223,1,617.85,1,1,1,3,At Risk
CUST-01969,90,2,4592.31,2,2,1,5,At Risk
CUST-01971,27,2,4852.15,3,2,1,6,Occasional
CUST-01972,1,5,26246.979999999996,4,4,4,12,Champions
CUST-01973,295,1,6775.57,1,1,2,4,At Risk
CUST-01974,115,2,8514.76,2,2,2,6,Occasional
CUST-01975,153,1,5862.63,2,1,2,5,At Risk
CUST-01976,178,2,41068.22,1,2,4,7,Occasional
CUST-01977,90,2,3397.49,2,2,1,5,At Risk
CUST-01978,115,2,3103.24,2,2,1,5,At Risk
CUST-01979,1,3,13648.86,4,3,3,10,Growing
CUST-01980,1,4,17643.27,4,4,3,11,Champions
CUST-01982,51,2,939.88,3,2,1,6,Occasional
CUST-01983,246,3,24787.97,1,3,4,8,Occasional
CUST-01984,246,1,5330.07,1,1,2,4,At Risk
CUST-01985,202,1,9939.88,1,1,2,4,At Risk
CUST-01986,115,2,4729.41,2,2,1,5,At Risk
CUST-01988,115,2,6662.68,2,2,2,6,Occasional
CUST-01989,153,2,20977.94,2,2,4,8,Occasional
CUST-01990,202,1,4013.88,1,1,1,3,At Risk
CUST-01991,153,3,12148.11,2,3,3,8,Occasional
CUST-01992,1,1,7819.55,4,1,2,7,Occasional
CUST-01993,51,2,3646.58,3,2,1,6,Occasional
CUST-01994,27,3,13003.490000000002,3,3,3,9,Growing
CUST-01995,178,2,11701.26,1,2,3,6,Occasional
CUST-01996,153,3,70747.58,2,3,4,9,Growing
CUST-01999,223,1,1497.01,1,1,1,3,At Risk
CUST-02000,51,3,5793.79,3,3,2,8,Occasional
CUST-02001,115,3,6859.87,2,3,2,7,Occasional
CUST-02002,115,2,11488.84,2,2,3,7,Occasional
CUST-02004,27,3,11147.919999999998,3,3,3,9,Growing
CUST-02005,115,3,16810.620000000003,2,3,3,8,Occasional
CUST-02006,202,3,7859.08,1,3,2,6,Occasional
CUST-02007,1,4,13434.91,4,4,3,11,Champions
CUST-02008,269,1,10192.63,1,1,2,4,At Risk
CUST-02009,178,3,47133.869999999995,1,3,4,8,Occasional
CUST-02010,295,1,1562.04,1,1,1,3,At Risk
CUST-02011,1,1,25993.84,4,1,4,9,Growing
CUST-02013,27,1,1415.48,3,1,1,5,At Risk
CUST-02014,178,1,6782.73,1,1,2,4,At Risk
CUST-02015,27,2,5789.65,3,2,2,7,Occasional
CUST-02016,269,2,15114.3,1,2,3,6,Occasional
CUST-02017,115,2,16708.93,2,2,3,7,Occasional
CUST-02018,153,3,18942.55,2,3,3,8,Occasional
CUST-02019,1,6,61892.350000000006,4,4,4,12,Champions
CUST-02020,269,1,2956.67,1,1,1,3,At Risk
CUST-02022,90,1,1561.86,2,1,1,4,At Risk
CUST-02023,178,2,11813.18,1,2,3,6,Occasional
CUST-02024,90,1,1881.09,2,1,1,4,At Risk
CUST-02025,1,4,19477.059999999998,4,4,4,12,Champions
CUST-02026,269,1,2884.53,1,1,1,3,At Risk
CUST-02027,1,1,33893.61,4,1,4,9,Growing
CUST-02028,1,2,18133.77,4,2,3,9,Growing
CUST-02029,90,2,1413.4499999999998,2,2,1,5,At Risk
CUST-02030,27,5,40861.740000000005,3,4,4,11,Champions
CUST-02032,1,4,23389.11,4,4,4,12,Champions
CUST-02033,202,2,6730.88,1,2,2,5,At Risk
CUST-02034,27,1,8865.99,3,1,2,6,Occasional
CUST-02035,1,3,36919.57,4,3,4,11,Champions
CUST-02036,1,4,13713.810000000001,4,4,3,11,Champions
CUST-02037,269,1,3453.48,1,1,1,3,At Risk
CUST-02038,90,3,4897.01,2,3,1,6,Occasional
CUST-02040,1,5,19605.81,4,4,4,12,Champions
CUST-02041,178,3,19439.27,1,3,4,8,Occasional
CUST-02042,178,1,15465.68,1,1,3,5,At Risk
CUST-02043,27,5,15115.130000000001,3,4,3,10,Growing
CUST-02045,27,2,1579.81,3,2,1,6,Occasional
CUST-02046,1,2,31111.61,4,2,4,10,Growing
CUST-02047,51,2,1937.77,3,2,1,6,Occasional
CUST-02048,51,2,3576.88,3,2,1,6,Occasional
CUST-02049,51,1,222.12,3,1,1,5,At Risk
CUST-02050,51,3,3066.7,3,3,1,7,Occasional
CUST-02051,153,1,9856.58,2,1,2,5,At Risk
CUST-02052,1,2,10881.5,4,2,3,9,Growing
CUST-02053,178,1,8964.32,1,1,2,4,At Risk
CUST-02054,246,1,2184.92,1,1,1,3,At Risk
CUST-02055,51,3,20453.239999999998,3,3,4,10,Growing
CUST-02056,1,2,12986.35,4,2,3,9,Growing
CUST-02057,27,1,5711.26,3,1,2,6,Occasional
CUST-02058,90,1,1570.26,2,1,1,4,At Risk
CUST-02059,223,2,10330.32,1,2,2,5,At Risk
CUST-02060,27,3,3562.0800000000004,3,3,1,7,Occasional
CUST-02061,115,4,14796.32,2,4,3,9,Growing
CUST-02062,90,3,6865.12,2,3,2,7,Occasional
CUST-02063,269,1,4361.03,1,1,1,3,At Risk
CUST-02064,51,4,9598.76,3,4,2,9,Growing
CUST-02066,1,4,52627.49,4,4,4,12,Champions
CUST-02067,27,3,8882.94,3,3,2,8,Occasional
CUST-02068,269,1,3401.44,1,1,1,3,At Risk
CUST-02069,1,2,18067.8,4,2,3,9,Growing
CUST-02070,153,2,14542.91,2,2,3,7,Occasional
CUST-02071,246,1,2531.88,1,1,1,3,At Risk
CUST-02072,153,1,8299.42,2,1,2,5,At Risk
CUST-02073,1,2,8856.67,4,2,2,8,Occasional
CUST-02074,246,2,5764.73,1,2,2,5,At Risk
CUST-02075,51,2,9472.7,3,2,2,7,Occasional
CUST-02077,51,1,1357.21,3,1,1,5,At Risk
CUST-02078,153,3,40171.43,2,3,4,9,Growing
CUST-02079,1,1,3763.26,4,1,1,6,Occasional
CUST-02080,202,1,734.51,1,1,1,3,At Risk
CUST-02081,115,2,15525.36,2,2,3,7,Occasional
CUST-02082,1,5,67772.51999999999,4,4,4,12,Champions
CUST-02083,90,6,31600.329999999998,2,4,4,10,Growing
CUST-02084,223,1,106.67,1,1,1,3,At Risk
CUST-02085,246,1,1149.38,1,1,1,3,At Risk
CUST-02086,1,2,4995.48,4,2,2,8,Occasional
CUST-02087,27,5,7055.77,3,4,2,9,Growing
CUST-02088,27,3,12798.15,3,3,3,9,Growing
CUST-02089,1,4,26504.82,4,4,4,12,Champions
CUST-02090,51,3,34537.200000000004,3,3,4,10,Growing
CUST-02091,202,2,7603.21,1,2,2,5,At Risk
CUST-02092,27,4,15718.41,3,4,3,10,Growing
CUST-02094,1,3,22385.269999999997,4,3,4,11,Champions
CUST-02095,153,4,19456.55,2,4,4,10,Growing
CUST-02098,1,3,35076.36,4,3,4,11,Champions
CUST-02099,1,3,34434.85,4,3,4,11,Champions
CUST-02100,115,3,26280.199999999997,2,3,4,9,Growing
CUST-02101,51,3,9469.34,3,3,2,8,Occasional
CUST-02102,1,3,34824.16,4,3,4,11,Champions
CUST-02103,1,3,52141.259999999995,4,3,4,11,Champions
CUST-02104,1,3,26704.48,4,3,4,11,Champions
CUST-02105,1,2,26734.390000000003,4,2,4,10,Growing
CUST-02106,51,2,6771.82,3,2,2,7,Occasional
CUST-02107,90,1,9849.09,2,1,2,5,At Risk
CUST-02108,115,2,12867.210000000001,2,2,3,7,Occasional
CUST-02111,246,2,12545.46,1,2,3,6,Occasional
CUST-02112,90,3,5997.73,2,3,2,7,Occasional
CUST-02113,178,1,3886.65,1,1,1,3,At Risk
CUST-02114,90,5,34501.56,2,4,4,10,Growing
CUST-02115,115,3,11647.4,2,3,3,8,Occasional
CUST-02116,1,5,44686.31999999999,4,4,4,12,Champions
CUST-02117,90,3,11575.17,2,3,3,8,Occasional
CUST-02118,90,3,23270.28,2,3,4,9,Growing
CUST-02119,1,7,38654.89,4,4,4,12,Champions
CUST-02120,1,3,25623.97,4,3,4,11,Champions
CUST-02121,51,2,1191.1,3,2,1,6,Occasional
CUST-02122,269,1,1912.99,1,1,1,3,At Risk
CUST-02123,51,2,766.35,3,2,1,6,Occasional
CUST-02124,115,1,2392.69,2,1,1,4,At Risk
CUST-02125,27,3,10511.83,3,3,3,9,Growing
CUST-02126,178,2,15331.390000000001,1,2,3,6,Occasional
CUST-02127,295,1,8603.85,1,1,2,4,At Risk
CUST-02128,51,1,826.52,3,1,1,5,At Risk
CUST-02129,51,1,3389.02,3,1,1,5,At Risk
CUST-02130,202,4,5899.59,1,4,2,7,Occasional
CUST-02131,1,3,10513.880000000001,4,3,3,10,Growing
CUST-02132,1,2,34169.83,4,2,4,10,Growing
CUST-02133,202,2,11151.44,1,2,3,6,Occasional
CUST-02135,153,3,22427.46,2,3,4,9,Growing
CUST-02136,1,1,10690.76,4,1,3,8,Occasional
CUST-02137,202,2,17050.329999999998,1,2,3,6,Occasional
CUST-02138,27,3,9180.99,3,3,2,8,Occasional
CUST-02139,27,4,25638.85,3,4,4,11,Champions
CUST-02141,1,5,15500.2,4,4,3,11,Champions
CUST-02142,1,5,46834.45,4,4,4,12,Champions
CUST-02143,202,1,8737.86,1,1,2,4,At Risk
CUST-02145,51,3,8579.87,3,3,2,8,Occasional
CUST-02146,1,3,30088.129999999997,4,3,4,11,Champions
CUST-02148,178,1,6374.88,1,1,2,4,At Risk
CUST-02149,90,1,5381.44,2,1,2,5,At Risk
CUST-02152,115,1,5754.37,2,1,2,5,At Risk
CUST-02154,153,2,7819.48,2,2,2,6,Occasional
CUST-02155,153,1,7193.48,2,1,2,5,At Risk
CUST-02156,1,3,31472.96,4,3,4,11,Champions
CUST-02158,115,2,20768.670000000002,2,2,4,8,Occasional
CUST-02159,51,1,1359.33,3,1,1,5,At Risk
CUST-02160,51,1,253.07,3,1,1,5,At Risk
CUST-02161,1,2,34903.71,4,2,4,10,Growing
CUST-02162,27,2,4508.18,3,2,1,6,Occasional
CUST-02163,90,4,16759.75,2,4,3,9,Growing
CUST-02164,153,1,20663.94,2,1,4,7,Occasional
CUST-02165,27,2,10869.88,3,2,3,8,Occasional
CUST-02166,90,1,1796.34,2,1,1,4,At Risk
CUST-02167,115,3,10039.93,2,3,2,7,Occasional
CUST-02168,153,3,20214.31,2,3,4,9,Growing
CUST-02169,1,2,29866.47,4,2,4,10,Growing
CUST-02170,27,1,3183.21,3,1,1,5,At Risk
CUST-02171,27,1,10393.22,3,1,3,7,Occasional
CUST-02172,153,3,11240.04,2,3,3,8,Occasional
CUST-02173,153,2,4576.6900000000005,2,2,1,5,At Risk
CUST-02174,51,6,16892.86,3,4,3,10,Growing
CUST-02175,90,3,33095.69,2,3,4,9,Growing
CUST-02176,223,2,6317.85,1,2,2,5,At Risk
CUST-02177,27,2,16772.64,3,2,3,8,Occasional
CUST-02178,178,2,6476.6,1,2,2,5,At Risk
CUST-02179,51,3,4073.23,3,3,1,7,Occasional
CUST-02180,153,3,19274.04,2,3,4,9,Growing
CUST-02181,51,2,2652.91,3,2,1,6,Occasional
CUST-02182,115,3,10741.5,2,3,3,8,Occasional
CUST-02183,153,3,22141.83,2,3,4,9,Growing
CUST-02184,1,3,37080.18,4,3,4,11,Champions
CUST-02185,178,1,16704.31,1,1,3,5,At Risk
CUST-02186,295,1,20247.1,1,1,4,6,Occasional
CUST-02187,51,2,24020.769999999997,3,2,4,9,Growing
CUST-02189,115,2,6408.39,2,2,2,6,Occasional
CUST-02190,202,1,6933.53,1,1,2,4,At Risk
CUST-02191,27,2,13862.1,3,2,3,8,Occasional
CUST-02192,90,2,11192.74,2,2,3,7,Occasional
CUST-02193,1,3,31038.25,4,3,4,11,Champions
CUST-02194,115,2,3472.17,2,2,1,5,At Risk
CUST-02195,202,1,8602.11,1,1,2,4,At Risk
CUST-02196,115,4,11864.02,2,4,3,9,Growing
CUST-02197,115,3,19988.46,2,3,4,9,Growing
CUST-02198,178,2,11796.01,1,2,3,6,Occasional
CUST-02200,90,2,7228.45,2,2,2,6,Occasional
CUST-02202,90,4,6478.8,2,4,2,8,Occasional
CUST-02203,27,4,8262.31,3,4,2,9,Growing
CUST-02204,27,2,57394.53,3,2,4,9,Growing
CUST-02205,27,1,2568.63,3,1,1,5,At Risk
CUST-02206,223,3,18414.77,1,3,3,7,Occasional
CUST-02207,51,4,26109.82,3,4,4,11,Champions
CUST-02208,295,1,17860.44,1,1,3,5,At Risk
CUST-02209,90,3,18795.370000000003,2,3,3,8,Occasional
CUST-02210,246,1,1277.69,1,1,1,3,At Risk
CUST-02211,115,3,10252.09,2,3,2,7,Occasional
CUST-02212,269,1,2228.95,1,1,1,3,At Risk
CUST-02213,115,1,5510.3,2,1,2,5,At Risk
CUST-02214,90,3,17273.85,2,3,3,8,Occasional
CUST-02215,51,3,13835.06,3,3,3,9,Growing
CUST-02216,27,1,3838.58,3,1,1,5,At Risk
CUST-02217,269,1,12152.39,1,1,3,5,At Risk
CUST-02219,295,1,18625.29,1,1,3,5,At Risk
CUST-02220,115,1,3633.14,2,1,1,4,At Risk
CUST-02221,153,1,6198.28,2,1,2,5,At Risk
CUST-02222,246,1,1258.35,1,1,1,3,At Risk
CUST-02223,90,2,2793.38,2,2,1,5,At Risk
CUST-02224,246,2,14353.06,1,2,3,6,Occasional
CUST-02225,1,3,39627.259999999995,4,3,4,11,Champions
CUST-02226,51,2,6535.21,3,2,2,7,Occasional
CUST-02227,90,3,18670.97,2,3,3,8,Occasional
CUST-02228,153,3,20183.91,2,3,4,9,Growing
CUST-02229,27,3,2950.58,3,3,1,7,Occasional
CUST-02231,27,1,1149.17,3,1,1,5,At Risk
CUST-02232,51,3,16615.63,3,3,3,9,Growing
CUST-02233,202,2,6472.639999999999,1,2,2,5,At Risk
CUST-02234,90,4,34580.979999999996,2,4,4,10,Growing
CUST-02235,1,5,19984.54,4,4,4,12,Champions
CUST-02236,178,1,13077.97,1,1,3,5,At Risk
CUST-02237,1,2,16036.529999999999,4,2,3,9,Growing
CUST-02238,51,2,2682.4700000000003,3,2,1,6,Occasional
CUST-02239,115,2,8399.05,2,2,2,6,Occasional
CUST-02240,178,2,26603.760000000002,1,2,4,7,Occasional
CUST-02241,1,5,43769.86,4,4,4,12,Champions
CUST-02242,178,2,11194.67,1,2,3,6,Occasional
CUST-02244,178,3,19048.75,1,3,4,8,Occasional
CUST-02245,1,1,26069.81,4,1,4,9,Growing
CUST-02246,51,1,582.57,3,1,1,5,At Risk
CUST-02247,51,3,28157.530000000002,3,3,4,10,Growing
CUST-02248,90,4,25083.35,2,4,4,10,Growing
CUST-02249,269,1,3656.22,1,1,1,3,At Risk
CUST-02250,1,2,26997.77,4,2,4,10,Growing
CUST-02251,1,4,49439.969999999994,4,4,4,12,Champions
CUST-02253,178,1,29294.57,1,1,4,6,Occasional
CUST-02254,153,1,3533.58,2,1,1,4,At Risk
CUST-02255,1,3,35703.31,4,3,4,11,Champions
CUST-02256,1,2,15379.0,4,2,3,9,Growing
CUST-02258,51,3,6393.55,3,3,2,8,Occasional
CUST-02259,115,2,25318.6,2,2,4,8,Occasional
CUST-02260,202,1,3301.84,1,1,1,3,At Risk
CUST-02261,246,1,575.95,1,1,1,3,At Risk
CUST-02262,51,2,6936.219999999999,3,2,2,7,Occasional
CUST-02263,51,2,5682.75,3,2,2,7,Occasional
CUST-02264,178,2,19872.27,1,2,4,7,Occasional
CUST-02265,90,1,3189.8999999999996,2,1,1,4,At Risk
CUST-02266,27,6,30304.31,3,4,4,11,Champions
CUST-02267,1,4,43542.5,4,4,4,12,Champions
CUST-02268,202,3,24541.559999999998,1,3,4,8,Occasional
CUST-02269,90,2,2657.99,2,2,1,5,At Risk
CUST-02270,1,4,42317.97,4,4,4,12,Champions
CUST-02271,90,3,48607.19,2,3,4,9,Growing
CUST-02272,90,3,29476.4,2,3,4,9,Growing
CUST-02273,51,3,13517.86,3,3,3,9,Growing
CUST-02274,90,2,14017.58,2,2,3,7,Occasional
CUST-02275,51,3,27064.07,3,3,4,10,Growing
CUST-02276,115,4,14317.84,2,4,3,9,Growing
CUST-02277,27,3,35052.96,3,3,4,10,Growing
CUST-02278,90,1,2520.3,2,1,1,4,At Risk
CUST-02279,51,3,12815.26,3,3,3,9,Growing
CUST-02280,153,1,18940.56,2,1,3,6,Occasional
CUST-02282,51,1,726.61,3,1,1,5,At Risk
CUST-02283,1,3,11436.91,4,3,3,10,Growing
CUST-02284,115,3,5494.780000000001,2,3,2,7,Occasional
CUST-02285,115,2,4539.83,2,2,1,5,At Risk
CUST-02286,295,1,2818.96,1,1,1,3,At Risk
CUST-02287,1,2,3755.8500000000004,4,2,1,7,Occasional
CUST-02289,1,3,21870.74,4,3,4,11,Champions
CUST-02290,178,3,25974.5,1,3,4,8,Occasional
CUST-02291,27,2,15805.87,3,2,3,8,Occasional
CUST-02292,90,1,3674.43,2,1,1,4,At Risk
CUST-02293,1,2,12776.65,4,2,3,9,Growing
CUST-02294,27,4,12201.699999999999,3,4,3,10,Growing
CUST-02295,246,1,1684.1,1,1,1,3,At Risk
CUST-02296,1,2,14296.66,4,2,3,9,Growing
CUST-02297,27,2,24314.329999999998,3,2,4,9,Growing
CUST-02298,1,2,20544.300000000003,4,2,4,10,Growing
CUST-02299,1,8,25159.309999999998,4,4,4,12,Champions
CUST-02300,27,3,8257.19,3,3,2,8,Occasional
CUST-02301,115,1,4505.9,2,1,1,4,At Risk
CUST-02302,90,3,12385.58,2,3,3,8,Occasional
CUST-02303,1,6,39809.68,4,4,4,12,Champions
CUST-02305,51,1,573.02,3,1,1,5,At Risk
