customer_id,age,gender,city,customer_segment,campaign_id,campaign_channel,campaign_date,campaign_cost,impressions,clicks,conversions,revenue_generated,previous_purchases,days_since_last_purchase
CUST-03075,22,Male,Chicago,Loyal,CMP-008,Paid Search,2025-07-14,39.43,8988,472,62,11957.09,2,185
CUST-04027,38,Male,Houston,Loyal,CMP-003,Social Media,2025-03-05,28.65,8896,332,43,6631.94,6,21
CUST-00566,40,Female,Denver,New,CMP-012,SMS,2025-11-05,14.01,8866,595,46,7601.17,0,236
CUST-04355,40,Female,Houston,Growing,CMP-004,Display,2025-03-28,35.01,8969,186,5,707.87,2,7
CUST-00019,24,Female,Los Angeles,Growing,CMP-002,Paid Search,2025-02-10,28.95,9105,383,36,4596.75,1,83
CUST-03740,32,Female,Atlanta,Loyal,CMP-011,Affiliate,2025-10-10,25.88,8884,446,59,9057.37,6,51
CUST-04086,31,Female,Atlanta,Loyal,CMP-012,SMS,2025-11-05,18.34,8882,888,150,25209.82,8,78
CUST-04969,32,Female,Los Angeles,Loyal,CMP-005,Affiliate,2025-04-18,18.45,9004,386,44,7653.09,11,85
CUST-00111,32,Female,Atlanta,Loyal,CMP-011,Affiliate,2025-10-10,20.43,9014,446,52,6078.99,3,71
CUST-03957,31,Male,Atlanta,New,CMP-003,Social Media,2025-03-05,38.52,9044,245,21,1525.09,0,308
CUST-01275,48,Female,Seattle,Growing,CMP-004,Display,2025-03-28,22.9,8963,178,7,714.62,3,151
CUST-04991,18,Female,Atlanta,New,CMP-007,Email,2025-06-06,24.78,8749,366,35,3282.27,0,221
CUST-03849,62,Male,New York,Loyal,CMP-008,Paid Search,2025-07-14,38.52,8942,496,69,11426.31,11,80
CUST-04156,45,Female,Houston,Growing,CMP-005,Affiliate,2025-04-18,24.08,8989,323,36,3989.26,1,104
CUST-03571,47,Female,Houston,Growing,CMP-010,Display,2025-09-16,35.4,8934,174,9,1108.58,4,204
CUST-00510,32,Male,Denver,New,CMP-010,Display,2025-09-16,31.67,9068,147,8,537.63,0,214
CUST-03656,28,Non-binary,Seattle,New,CMP-002,Paid Search,2025-02-10,22.25,9299,338,31,4049.11,0,310
CUST-00449,18,Female,Los Angeles,Growing,CMP-012,SMS,2025-11-05,11.25,8888,667,91,7578.05,3,139
CUST-04205,34,Female,New York,New,CMP-002,Paid Search,2025-02-10,29.43,8956,308,28,3048.5,0,189
CUST-00379,41,Male,Denver,New,CMP-007,Email,2025-06-06,18.38,8947,401,42,3229.59,0,358
CUST-04359,36,Male,Houston,Loyal,CMP-006,SMS,2025-05-12,11.19,9100,950,169,29473.47,8,41
CUST-00450,39,Female,New York,Growing,CMP-006,SMS,2025-05-12,15.05,9035,698,81,13748.17,2,130
CUST-00796,40,Male,Los Angeles,Growing,CMP-002,Paid Search,2025-02-10,34.0,9074,365,32,4733.84,1,135
CUST-03133,50,Male,Houston,Growing,CMP-005,Affiliate,2025-04-18,24.73,9082,374,22,2151.81,1,48
CUST-04494,63,Female,Los Angeles,Loyal,CMP-001,Email,2025-01-15,22.33,9227,640,119,20010.15,10,204
CUST-03953,36,Male,Atlanta,New,CMP-012,SMS,2025-11-05,13.49,9027,553,63,5845.45,0,361
CUST-04204,45,Female,Chicago,Loyal,CMP-002,Paid Search,2025-02-10,26.1,9131,456,65,7118.55,7,34
CUST-01016,18,Male,Los Angeles,At Risk,CMP-006,SMS,2025-05-12,12.37,8973,477,41,4303.71,1,19
CUST-00575,22,Male,New York,Loyal,CMP-003,Social Media,2025-03-05,37.6,8944,348,46,11380.5,6,199
CUST-04906,28,Female,Houston,Growing,CMP-003,Social Media,2025-03-05,30.09,8909,262,21,3400.81,2,5
CUST-00696,18,Female,Chicago,Loyal,CMP-005,Affiliate,2025-04-18,26.17,9154,459,51,5778.16,9,183
CUST-00140,39,Male,New York,Growing,CMP-012,SMS,2025-11-05,17.96,8999,699,107,19787.98,1,96
CUST-03341,33,Female,Los Angeles,Growing,CMP-006,SMS,2025-05-12,12.42,8974,724,101,10676.6,0,208
CUST-01799,40,Male,Chicago,Growing,CMP-012,SMS,2025-11-05,15.6,8832,728,79,8834.47,2,166
CUST-04811,50,Female,New York,New,CMP-010,Display,2025-09-16,33.39,8998,129,7,584.92,0,187
CUST-00245,50,Female,Atlanta,New,CMP-006,SMS,2025-05-12,14.22,9058,575,66,6951.28,0,121
CUST-04793,23,Male,Atlanta,Growing,CMP-011,Affiliate,2025-10-10,24.65,8973,317,40,2543.51,3,70
CUST-04058,34,Female,New York,New,CMP-005,Affiliate,2025-04-18,19.37,8901,270,16,1248.44,0,161
CUST-00554,32,Female,Los Angeles,Growing,CMP-007,Email,2025-06-06,17.41,9059,499,69,10924.09,3,205
CUST-02004,30,Female,Chicago,Growing,CMP-009,Social Media,2025-08-08,43.43,9093,283,18,3601.98,2,214
CUST-02987,25,Female,New York,At Risk,CMP-008,Paid Search,2025-07-14,30.47,9165,276,18,725.28,4,174
CUST-03268,35,Female,Chicago,New,CMP-010,Display,2025-09-16,25.43,8945,151,2,253.79,0,137
CUST-00610,51,Male,Denver,Growing,CMP-002,Paid Search,2025-02-10,26.6,9061,381,30,2651.87,5,30
CUST-03889,40,Male,Atlanta,Growing,CMP-006,SMS,2025-05-12,15.01,9094,666,102,11254.82,1,62
CUST-02005,49,Female,Los Angeles,New,CMP-008,Paid Search,2025-07-14,28.43,9097,320,34,2414.37,0,338
CUST-00758,47,Female,Houston,New,CMP-004,Display,2025-03-28,23.32,9043,123,4,502.41,0,302
CUST-03871,35,Male,Atlanta,New,CMP-011,Affiliate,2025-10-10,27.96,8990,290,20,2305.7,0,229
CUST-03992,22,Non-binary,New York,New,CMP-004,Display,2025-03-28,34.23,8858,126,3,313.18,0,214
CUST-02936,18,Female,New York,New,CMP-004,Display,2025-03-28,35.96,8987,150,6,721.07,0,224
CUST-04934,19,Male,Atlanta,Growing,CMP-004,Display,2025-03-28,22.47,8893,181,9,1280.76,5,157
CUST-00904,22,Female,Denver,Growing,CMP-009,Social Media,2025-08-08,36.57,8994,317,30,2718.16,2,18
CUST-03055,59,Male,Houston,New,CMP-002,Paid Search,2025-02-10,22.54,9038,325,28,3065.06,0,281
CUST-01899,34,Male,Houston,New,CMP-002,Paid Search,2025-02-10,27.79,9016,320,23,1983.19,0,210
CUST-00477,21,Male,Denver,New,CMP-010,Display,2025-09-16,26.3,9087,143,7,582.51,0,295
CUST-04023,40,Female,Los Angeles,Growing,CMP-003,Social Media,2025-03-05,38.07,9156,304,20,2777.73,0,45
CUST-04908,18,Male,Chicago,New,CMP-002,Paid Search,2025-02-10,29.72,8939,352,35,4674.68,0,112
CUST-01166,18,Female,New York,Growing,CMP-004,Display,2025-03-28,35.49,8963,165,5,608.56,3,124
CUST-01375,47,Female,Denver,New,CMP-005,Affiliate,2025-04-18,25.77,9103,276,20,2826.37,0,239
CUST-02308,54,Female,New York,New,CMP-001,Email,2025-01-15,15.78,9268,443,44,4120.1,0,338
CUST-01349,26,Female,Houston,At Risk,CMP-011,Affiliate,2025-10-10,23.7,9029,244,8,407.02,0,198
CUST-02951,38,Female,Houston,New,CMP-002,Paid Search,2025-02-10,24.5,8990,321,16,1104.89,0,286
CUST-03478,25,Male,Houston,New,CMP-005,Affiliate,2025-04-18,23.22,9047,287,21,1333.9,0,214
CUST-04316,53,Male,Chicago,New,CMP-003,Social Media,2025-03-05,25.52,8928,215,20,2227.69,0,306
CUST-04620,49,Male,Los Angeles,At Risk,CMP-004,Display,2025-03-28,23.44,8979,116,4,495.53,3,123
CUST-01152,45,Female,Seattle,Growing,CMP-001,Email,2025-01-15,17.77,9046,466,52,8234.3,3,212
CUST-01825,20,Non-binary,Seattle,Growing,CMP-012,SMS,2025-11-05,13.31,8969,683,71,10706.1,3,174
CUST-00484,36,Male,New York,At Risk,CMP-012,SMS,2025-11-05,17.2,9077,529,44,5195.08,3,54
CUST-01704,58,Male,Seattle,New,CMP-002,Paid Search,2025-02-10,25.27,9099,314,33,3894.08,0,275
CUST-03208,40,Female,Chicago,At Risk,CMP-003,Social Media,2025-03-05,36.35,9055,196,10,1080.99,3,188
CUST-03238,64,Female,Seattle,New,CMP-011,Affiliate,2025-10-10,18.63,9125,322,29,3018.71,0,150
CUST-00343,46,Female,Seattle,Growing,CMP-005,Affiliate,2025-04-18,26.78,9094,317,27,2647.7,1,11
CUST-00647,23,Male,Chicago,Growing,CMP-001,Email,2025-01-15,19.4,9076,493,59,5162.3,0,147
CUST-03910,32,Male,Atlanta,Growing,CMP-002,Paid Search,2025-02-10,33.01,8881,397,49,5510.44,2,138
CUST-04699,21,Female,Houston,At Risk,CMP-005,Affiliate,2025-04-18,25.45,9099,207,23,1149.1,1,25
CUST-04031,57,Female,Chicago,New,CMP-007,Email,2025-06-06,22.55,9070,423,45,4190.37,0,297
CUST-02893,41,Male,Seattle,At Risk,CMP-008,Paid Search,2025-07-14,24.77,8932,258,17,1333.73,2,209
CUST-03958,46,Female,Denver,Growing,CMP-002,Paid Search,2025-02-10,21.01,8974,398,49,7347.77,1,117
CUST-00964,50,Female,Chicago,Loyal,CMP-005,Affiliate,2025-04-18,21.5,9017,479,62,9531.03,5,153
CUST-02131,31,Female,Houston,At Risk,CMP-004,Display,2025-03-28,30.97,9000,111,2,221.33,3,53
CUST-04385,23,Male,Atlanta,New,CMP-007,Email,2025-06-06,23.41,9029,405,44,3984.76,0,240
CUST-04843,62,Male,New York,At Risk,CMP-004,Display,2025-03-28,23.78,9000,92,1,64.71,4,81
CUST-01965,33,Female,Chicago,Growing,CMP-003,Social Media,2025-03-05,40.76,8950,281,24,4247.89,1,168
CUST-03461,38,Female,Chicago,Loyal,CMP-010,Display,2025-09-16,33.86,8938,228,14,2849.08,12,129
CUST-03881,39,Female,Chicago,New,CMP-007,Email,2025-06-06,28.68,8985,394,42,4408.08,0,267
CUST-00732,50,Female,New York,Growing,CMP-006,SMS,2025-05-12,11.41,9017,728,96,10236.58,0,125
CUST-02380,21,Male,New York,Loyal,CMP-002,Paid Search,2025-02-10,22.67,8891,500,66,16233.44,6,192
CUST-01700,50,Male,Denver,Growing,CMP-001,Email,2025-01-15,23.87,9075,533,68,8510.95,1,115
CUST-00573,55,Male,Houston,New,CMP-010,Display,2025-09-16,34.6,8783,123,2,245.71,0,146
CUST-01905,32,Female,Los Angeles,New,CMP-012,SMS,2025-11-05,15.99,9172,611,73,10073.96,0,234
CUST-03882,24,Female,New York,At Risk,CMP-008,Paid Search,2025-07-14,26.69,8879,256,16,1507.46,1,185
CUST-00025,19,Female,Atlanta,New,CMP-001,Email,2025-01-15,20.63,9010,402,31,2290.78,0,127
CUST-02187,45,Non-binary,Denver,Loyal,CMP-006,SMS,2025-05-12,14.4,9026,913,143,21859.1,7,39
CUST-04087,29,Male,New York,At Risk,CMP-004,Display,2025-03-28,30.35,9041,101,3,224.85,4,16
CUST-01269,46,Female,Houston,New,CMP-001,Email,2025-01-15,24.06,9024,394,31,3136.61,0,313
CUST-01502,49,Male,Atlanta,New,CMP-002,Paid Search,2025-02-10,31.58,8915,334,27,2960.18,0,325
CUST-01310,43,Male,New York,Loyal,CMP-006,SMS,2025-05-12,11.21,9033,892,155,22466.95,6,140
CUST-03319,51,Male,Seattle,New,CMP-006,SMS,2025-05-12,12.47,9204,616,69,6414.46,0,97
CUST-01439,33,Male,Denver,Growing,CMP-007,Email,2025-06-06,22.71,8926,500,54,6948.63,0,124
CUST-02830,29,Male,New York,Loyal,CMP-009,Social Media,2025-08-08,29.62,8968,329,38,3898.72,8,46
CUST-01926,37,Female,Denver,Growing,CMP-004,Display,2025-03-28,35.15,8946,167,8,914.75,2,157
CUST-04434,40,Male,Chicago,Growing,CMP-004,Display,2025-03-28,25.21,9038,181,6,794.01,2,29
CUST-02516,35,Female,Los Angeles,Loyal,CMP-009,Social Media,2025-08-08,35.49,9055,353,37,6155.04,7,68
CUST-03507,63,Male,Atlanta,Growing,CMP-003,Social Media,2025-03-05,31.41,8942,281,22,2240.32,2,189
CUST-01784,18,Female,New York,New,CMP-001,Email,2025-01-15,24.28,8999,407,39,3487.12,0,310
CUST-03084,43,Male,New York,Growing,CMP-011,Affiliate,2025-10-10,29.88,9017,321,30,2390.0,2,186
CUST-00888,19,Female,Houston,At Risk,CMP-003,Social Media,2025-03-05,37.18,9084,188,12,831.66,3,215
CUST-04767,39,Female,Denver,Loyal,CMP-002,Paid Search,2025-02-10,22.01,9042,479,58,5139.82,8,61
CUST-03367,54,Male,Chicago,Growing,CMP-009,Social Media,2025-08-08,31.54,8998,243,26,3036.29,0,179
CUST-03515,18,Female,Houston,New,CMP-007,Email,2025-06-06,24.84,8949,416,40,4498.92,0,324
CUST-03086,42,Male,Denver,New,CMP-002,Paid Search,2025-02-10,30.82,9016,302,25,2096.06,0,192
CUST-00784,44,Male,Houston,New,CMP-011,Affiliate,2025-10-10,19.85,8878,272,19,891.38,0,182
CUST-03232,36,Male,New York,New,CMP-003,Social Media,2025-03-05,26.84,9080,216,11,1344.25,0,103
CUST-03506,30,Female,Chicago,At Risk,CMP-009,Social Media,2025-08-08,34.51,8981,178,13,1159.4,3,19
CUST-04302,37,Male,Denver,New,CMP-008,Paid Search,2025-07-14,24.4,8903,305,28,2251.84,0,348
CUST-00279,44,Male,Denver,Loyal,CMP-010,Display,2025-09-16,28.2,8829,216,10,1245.49,5,39
CUST-00132,18,Male,Denver,New,CMP-009,Social Media,2025-08-08,37.97,9027,224,11,1353.65,0,298
CUST-04798,36,Female,Houston,New,CMP-009,Social Media,2025-08-08,38.39,8914,221,15,1679.49,0,156
CUST-02537,41,Male,Atlanta,Growing,CMP-001,Email,2025-01-15,23.41,8975,515,70,10120.98,1,124
CUST-03862,47,Female,Denver,New,CMP-012,SMS,2025-11-05,17.85,8927,584,63,4094.86,0,329
CUST-04443,64,Female,Seattle,Loyal,CMP-002,Paid Search,2025-02-10,26.88,8871,440,53,9531.3,2,108
CUST-00912,47,Male,Seattle,At Risk,CMP-004,Display,2025-03-28,25.65,9019,94,2,127.5,2,195
CUST-03334,40,Male,New York,At Risk,CMP-006,SMS,2025-05-12,11.2,9029,499,46,2593.56,0,54
CUST-02064,34,Non-binary,Chicago,New,CMP-004,Display,2025-03-28,35.72,9054,157,5,503.6,0,123
CUST-03351,28,Female,Seattle,Loyal,CMP-008,Paid Search,2025-07-14,27.13,9006,496,52,9231.68,7,137
CUST-03823,37,Female,Chicago,New,CMP-001,Email,2025-01-15,15.32,8974,415,45,4602.95,0,363
CUST-03597,34,Male,Atlanta,At Risk,CMP-006,SMS,2025-05-12,11.89,8968,465,44,3808.33,1,162
CUST-04505,33,Male,Denver,Growing,CMP-005,Affiliate,2025-04-18,21.5,9113,347,30,2687.33,1,39
CUST-04833,44,Male,Seattle,New,CMP-008,Paid Search,2025-07-14,31.29,8951,334,29,1564.34,0,220
CUST-03195,60,Male,Seattle,New,CMP-007,Email,2025-06-06,20.08,8932,410,41,4603.79,0,199
CUST-04332,54,Male,Denver,New,CMP-010,Display,2025-09-16,24.27,8955,136,7,750.76,0,352
CUST-02911,49,Female,Los Angeles,New,CMP-002,Paid Search,2025-02-10,27.96,8911,296,29,2598.39,0,306
CUST-01308,56,Male,Atlanta,At Risk,CMP-012,SMS,2025-11-05,15.84,9013,501,46,3487.73,3,116
CUST-01257,36,Male,Los Angeles,Loyal,CMP-005,Affiliate,2025-04-18,22.14,8867,423,54,8792.69,5,17
CUST-03916,30,Male,New York,At Risk,CMP-005,Affiliate,2025-04-18,22.86,9108,216,16,1223.55,2,38
CUST-02386,51,Male,Chicago,New,CMP-007,Email,2025-06-06,22.82,9121,402,28,3315.45,0,287
CUST-00846,34,Female,Chicago,Growing,CMP-002,Paid Search,2025-02-10,32.65,8951,392,34,4958.33,4,159
CUST-03112,27,Male,Chicago,New,CMP-010,Display,2025-09-16,24.11,8953,140,2,198.63,0,176
CUST-01855,57,Male,Houston,Growing,CMP-004,Display,2025-03-28,25.85,8995,158,7,820.31,3,21
CUST-02141,24,Male,Los Angeles,New,CMP-012,SMS,2025-11-05,18.4,9066,562,61,6578.89,0,303
CUST-02266,36,Male,Seattle,New,CMP-002,Paid Search,2025-02-10,28.93,8977,331,29,1015.0,0,184
CUST-00329,46,Male,Chicago,Growing,CMP-011,Affiliate,2025-10-10,24.05,9001,341,38,4634.37,1,93
CUST-03431,45,Male,Atlanta,New,CMP-005,Affiliate,2025-04-18,24.87,9067,285,19,1191.7,0,229
CUST-04799,32,Male,Seattle,Growing,CMP-008,Paid Search,2025-07-14,30.12,9052,394,42,5723.3,1,12
CUST-00858,43,Male,Los Angeles,Loyal,CMP-011,Affiliate,2025-10-10,27.29,8934,396,40,7737.41,4,147
CUST-03914,25,Female,Chicago,New,CMP-002,Paid Search,2025-02-10,27.72,8830,301,29,1164.04,0,330
CUST-04854,49,Non-binary,Houston,At Risk,CMP-005,Affiliate,2025-04-18,26.28,9025,232,15,1478.28,1,71
CUST-01306,37,Male,Denver,Growing,CMP-012,SMS,2025-11-05,12.44,8983,737,92,11113.03,3,9
CUST-03624,51,Male,Seattle,Loyal,CMP-002,Paid Search,2025-02-10,33.07,8986,516,60,10684.21,11,116
CUST-01439,46,Female,Seattle,Loyal,CMP-002,Paid Search,2025-02-10,22.89,9076,507,64,12602.55,13,79
CUST-01679,64,Male,Seattle,Loyal,CMP-007,Email,2025-06-06,24.95,9124,652,117,19614.91,8,70
CUST-03836,39,Female,Seattle,Loyal,CMP-001,Email,2025-01-15,19.01,9067,616,110,18102.63,9,49
CUST-04498,50,Female,Seattle,At Risk,CMP-012,SMS,2025-11-05,12.12,8856,462,39,2400.21,5,128
CUST-01317,52,Male,Los Angeles,Growing,CMP-011,Affiliate,2025-10-10,22.49,9038,366,29,2849.27,2,112
CUST-02326,44,Non-binary,Chicago,New,CMP-003,Social Media,2025-03-05,40.54,8935,218,13,1946.35,0,278
CUST-03684,31,Female,Seattle,New,CMP-003,Social Media,2025-03-05,26.45,8929,220,9,1128.97,0,353
CUST-02609,26,Male,New York,Growing,CMP-010,Display,2025-09-16,34.12,9131,176,9,1237.68,1,131
CUST-03295,24,Male,Houston,New,CMP-007,Email,2025-06-06,24.89,8938,390,40,3136.64,0,90
CUST-00932,60,Male,Houston,New,CMP-010,Display,2025-09-16,26.82,9005,152,6,660.26,0,262
CUST-01669,30,Female,Chicago,New,CMP-012,SMS,2025-11-05,16.28,8975,576,71,6462.45,0,127
CUST-04935,33,Non-binary,Los Angeles,Growing,CMP-005,Affiliate,2025-04-18,18.18,9046,317,29,5492.05,1,41
CUST-03587,44,Male,Denver,New,CMP-004,Display,2025-03-28,36.74,9092,141,5,674.14,0,199
CUST-01608,48,Female,Seattle,Growing,CMP-008,Paid Search,2025-07-14,23.85,9012,397,34,3379.69,3,173
CUST-00927,42,Male,Atlanta,Loyal,CMP-008,Paid Search,2025-07-14,34.04,9056,493,65,8552.89,6,181
CUST-01964,42,Female,Houston,Loyal,CMP-006,SMS,2025-05-12,14.69,8930,939,140,21107.81,6,126
CUST-00524,49,Male,Denver,New,CMP-004,Display,2025-03-28,26.67,8971,113,5,662.73,0,276
CUST-02989,51,Female,Chicago,Growing,CMP-004,Display,2025-03-28,31.8,8912,167,7,1093.85,2,91
CUST-02631,35,Female,New York,Growing,CMP-007,Email,2025-06-06,19.16,9023,480,65,3888.46,1,82
CUST-00995,29,Male,Denver,Growing,CMP-006,SMS,2025-05-12,11.25,9104,733,91,12399.1,3,130
CUST-01722,48,Male,Los Angeles,Loyal,CMP-006,SMS,2025-05-12,15.06,8872,894,160,32523.58,10,166
CUST-04137,41,Male,Los Angeles,New,CMP-002,Paid Search,2025-02-10,31.27,8949,312,29,2794.21,0,261
CUST-04837,43,Male,Houston,At Risk,CMP-011,Affiliate,2025-10-10,26.56,9058,229,18,1729.74,3,42
CUST-04029,29,Female,Atlanta,New,CMP-009,Social Media,2025-08-08,29.1,9003,253,19,2796.42,0,137
CUST-02487,54,Female,New York,Loyal,CMP-012,SMS,2025-11-05,12.53,9008,868,147,31168.48,8,7
CUST-00403,40,Female,Seattle,Growing,CMP-010,Display,2025-09-16,24.62,9092,180,13,1797.9,3,44
CUST-04859,50,Male,Seattle,New,CMP-008,Paid Search,2025-07-14,33.4,8919,311,27,2961.09,0,214
CUST-00318,45,Female,Atlanta,Loyal,CMP-004,Display,2025-03-28,27.58,9000,225,11,1737.47,10,166
CUST-02631,22,Non-binary,Chicago,New,CMP-008,Paid Search,2025-07-14,37.5,8932,314,27,3104.28,0,324
CUST-03068,37,Female,Chicago,Loyal,CMP-007,Email,2025-06-06,25.78,9062,662,103,15646.75,3,137
CUST-03081,36,Male,New York,Growing,CMP-012,SMS,2025-11-05,16.69,8855,709,81,12546.52,1,29
CUST-02942,33,Female,Atlanta,New,CMP-003,Social Media,2025-03-05,31.24,9122,230,17,1305.21,0,137
CUST-02761,18,Female,Denver,New,CMP-001,Email,2025-01-15,18.67,8948,408,40,3468.43,0,117
CUST-04545,58,Male,Seattle,Loyal,CMP-002,Paid Search,2025-02-10,31.88,8964,510,72,10379.76,6,65
CUST-03912,47,Male,New York,New,CMP-003,Social Media,2025-03-05,38.38,8968,219,16,2098.27,0,178
CUST-02744,39,Non-binary,New York,At Risk,CMP-008,Paid Search,2025-07-14,25.75,9007,268,13,1314.58,2,167
CUST-03750,27,Female,Seattle,Loyal,CMP-002,Paid Search,2025-02-10,21.47,9185,493,53,9056.2,11,139
CUST-04874,25,Female,Houston,Loyal,CMP-002,Paid Search,2025-02-10,26.31,8808,498,58,10016.37,11,58
CUST-02741,36,Male,Los Angeles,New,CMP-005,Affiliate,2025-04-18,18.2,9095,288,22,1177.27,0,200
CUST-04424,41,Female,New York,Loyal,CMP-010,Display,2025-09-16,24.26,9028,220,14,2576.03,9,144
CUST-01631,18,Female,New York,At Risk,CMP-006,SMS,2025-05-12,14.66,9022,541,44,2757.33,3,65
CUST-02673,52,Male,New York,New,CMP-004,Display,2025-03-28,22.61,8998,144,9,765.57,0,333
CUST-02594,43,Female,Chicago,New,CMP-004,Display,2025-03-28,22.99,9031,114,6,1057.45,0,237
CUST-00304,30,Female,New York,New,CMP-010,Display,2025-09-16,25.81,8961,151,4,451.97,0,333
CUST-01185,50,Male,Chicago,Growing,CMP-006,SMS,2025-05-12,15.43,8963,717,93,11856.02,3,149
CUST-03763,47,Male,Houston,Loyal,CMP-005,Affiliate,2025-04-18,18.57,9080,442,60,9000.17,8,214
CUST-04587,58,Female,New York,Growing,CMP-010,Display,2025-09-16,30.98,8925,149,7,1119.22,1,91
CUST-04389,31,Female,Los Angeles,Growing,CMP-005,Affiliate,2025-04-18,19.63,8914,333,25,2278.92,1,218
CUST-01529,41,Female,Chicago,New,CMP-005,Affiliate,2025-04-18,16.82,8947,294,26,2270.68,0,313
CUST-00009,51,Female,Chicago,New,CMP-010,Display,2025-09-16,26.14,9055,150,5,643.34,0,129
CUST-03188,51,Female,Los Angeles,New,CMP-004,Display,2025-03-28,22.65,9023,154,10,1008.81,0,157
CUST-00741,52,Female,Denver,At Risk,CMP-007,Email,2025-06-06,28.83,8933,346,25,2308.62,3,198
CUST-04309,28,Male,Seattle,Growing,CMP-008,Paid Search,2025-07-14,28.22,9141,401,44,4635.81,3,201
CUST-03012,68,Female,Seattle,Growing,CMP-003,Social Media,2025-03-05,30.92,9183,295,24,3368.5,1,173
CUST-03977,34,Male,Houston,Loyal,CMP-002,Paid Search,2025-02-10,29.42,9085,490,53,7321.08,7,81
CUST-00228,18,Female,New York,New,CMP-011,Affiliate,2025-10-10,25.37,8996,266,18,1116.92,0,161
CUST-02489,31,Female,Atlanta,New,CMP-004,Display,2025-03-28,32.61,9059,151,5,623.35,0,93
CUST-03505,31,Female,Houston,New,CMP-005,Affiliate,2025-04-18,18.18,9069,250,18,1423.74,0,133
CUST-02835,26,Female,Atlanta,At Risk,CMP-008,Paid Search,2025-07-14,26.19,9161,267,16,941.08,6,75
CUST-01368,71,Male,Seattle,Loyal,CMP-002,Paid Search,2025-02-10,21.72,8912,524,68,8209.11,4,219
CUST-04347,26,Female,New York,Growing,CMP-001,Email,2025-01-15,19.03,8897,483,53,6608.57,2,122
CUST-03299,38,Male,Houston,New,CMP-005,Affiliate,2025-04-18,18.03,8949,248,27,2234.79,0,299
CUST-00350,28,Male,New York,New,CMP-012,SMS,2025-11-05,12.7,9090,581,55,7996.14,0,317
CUST-00431,46,Female,Atlanta,Loyal,CMP-007,Email,2025-06-06,27.77,8860,608,94,18819.44,12,150
CUST-01660,30,Male,Atlanta,Growing,CMP-007,Email,2025-06-06,22.02,9016,487,46,5819.29,1,144
CUST-03843,18,Male,New York,At Risk,CMP-008,Paid Search,2025-07-14,30.47,8993,267,18,1183.04,2,74
CUST-01314,33,Female,Chicago,Loyal,CMP-011,Affiliate,2025-10-10,24.23,9008,422,40,7786.63,10,156
CUST-00323,50,Male,Los Angeles,Growing,CMP-011,Affiliate,2025-10-10,29.02,9075,324,29,3841.18,1,152
CUST-03758,43,Male,Atlanta,Loyal,CMP-001,Email,2025-01-15,19.59,9080,641,104,13732.6,9,185
CUST-02767,45,Male,Chicago,At Risk,CMP-007,Email,2025-06-06,18.89,9155,337,31,2770.86,0,77
CUST-03961,20,Female,Atlanta,Growing,CMP-007,Email,2025-06-06,18.32,9099,467,46,5961.6,2,92
CUST-02727,46,Female,Denver,Loyal,CMP-003,Social Media,2025-03-05,37.58,8868,349,33,4285.63,9,161
CUST-03786,42,Male,Denver,At Risk,CMP-012,SMS,2025-11-05,17.51,9152,512,44,2483.84,3,52
CUST-01244,46,Male,Seattle,New,CMP-004,Display,2025-03-28,23.19,9059,133,6,780.39,0,265
CUST-02586,40,Male,Seattle,At Risk,CMP-011,Affiliate,2025-10-10,28.11,9023,191,11,1091.59,1,170
CUST-02115,37,Female,Los Angeles,New,CMP-002,Paid Search,2025-02-10,23.85,9038,273,25,2445.7,0,291
CUST-02610,42,Male,Houston,Loyal,CMP-008,Paid Search,2025-07-14,38.13,9096,498,81,14473.95,3,195
CUST-01642,18,Female,Denver,Loyal,CMP-009,Social Media,2025-08-08,37.11,8971,357,42,8086.19,5,180
CUST-00025,51,Female,Los Angeles,Growing,CMP-007,Email,2025-06-06,18.24,8954,477,42,4678.83,3,35
CUST-04888,48,Male,Atlanta,Growing,CMP-002,Paid Search,2025-02-10,27.31,8927,343,23,2621.77,1,201
CUST-03136,42,Male,New York,Growing,CMP-002,Paid Search,2025-02-10,32.81,8924,379,35,6122.57,3,155
CUST-04902,43,Male,Seattle,New,CMP-008,Paid Search,2025-07-14,30.9,9065,314,31,2650.46,0,159
CUST-00473,47,Female,Houston,New,CMP-011,Affiliate,2025-10-10,28.45,8853,249,17,2491.34,0,240
CUST-02842,46,Female,Seattle,New,CMP-008,Paid Search,2025-07-14,33.69,9143,337,21,3822.69,0,202
CUST-03242,24,Male,Atlanta,Growing,CMP-002,Paid Search,2025-02-10,23.37,8969,388,45,5923.36,1,145
CUST-01329,63,Male,Chicago,Growing,CMP-010,Display,2025-09-16,35.17,9076,192,4,293.33,2,147
CUST-00757,48,Male,New York,New,CMP-006,SMS,2025-05-12,11.72,9121,624,70,6934.38,0,275
CUST-01565,56,Female,Houston,At Risk,CMP-001,Email,2025-01-15,16.5,9053,329,34,2940.41,0,118
CUST-02137,42,Male,Seattle,Growing,CMP-005,Affiliate,2025-04-18,23.42,8924,324,28,3400.98,3,140
CUST-03357,42,Female,Atlanta,Growing,CMP-003,Social Media,2025-03-05,29.47,8907,252,23,3730.89,1,141
CUST-01673,36,Male,Chicago,Growing,CMP-012,SMS,2025-11-05,15.92,9051,726,87,9539.98,0,60
